"distance","depth","latitude","longitude","available","Seabird_temperature","Spec.Cond","DO","DOsat","total","BAT","Zdens_All","Zug_All","Zdens_one","Zdens_two","Zdens_three","Zdens_four","Zdens_five","Zdens_six","Zdens_seven"
2.2,4,43.9178333333333,-82.5211666666667,TRUE,13.4614392529071,190.520212115872,12.2795007247192,117.805801205384,4.85597944906496,0.132056134209857,101.229428450612,292.401817082024,37.2218840577368,37.493796212215,11.8831746833351,5.58616063887292,9.3526176100812,1.1756529614723,0.0976998053941614
2.4,4,43.9181666666667,-82.5188333333333,TRUE,13.4830416356483,204.348568937429,12.2796239350526,117.874474076419,4.68479211544668,0.13105230407451,100.321742972099,288.009389841443,37.3119952810123,37.5302394884719,11.2259434460223,5.19369798228059,9.29808490333219,1.19202228985495,0.0965311573191625
2.6,4,43.9183333333333,-82.5162233341405,TRUE,13.4971557794575,216.091460579211,12.2798239238195,117.926120316609,4.28781894761616,0.129574333197528,99.4510188325262,279.098844411059,37.3978066608989,36.9789883818408,10.6327087386741,4.80535574233894,9.10541002769105,1.13834541370222,0.08750138484872
2.8,4,43.9186666666667,-82.5138333333333,TRUE,13.474539131684,218.357570027298,12.2920358519887,117.973186040168,3.58231462769735,0.127811066411358,97.7933092979467,265.021957815886,36.5558272464558,36.1059293355364,10.6994459466295,5.00392335145989,8.90612442509647,1.07506648878601,0.0691385124360443
3,4,43.9188333333333,-82.5113333333333,TRUE,13.4262446886395,216.456434073958,12.3100194790124,118.009341672991,3.15124889970283,0.125889532327503,95.2452415870949,247.743066325672,35.5887663318108,34.449966911095,10.8406049922544,4.92983717468081,8.57950234333039,0.908898982567947,0.0474074194716939
3.2,4,43.9191666666667,-82.5089510413049,TRUE,13.3647892104439,214.315851612565,12.3310257274486,118.050206485152,2.85389509805665,0.123523132757218,91.9652666223064,229.451294988679,34.6438036167808,32.5432565817786,10.5591478081483,4.54783006141027,8.12668123448845,0.731343497496288,0.0318731008643771
3.4,4,43.9193333333333,-82.5064444956968,TRUE,13.3073687583946,216.729698455335,12.3499264801184,118.082064291323,2.57248990684364,0.121561853495354,88.1099620333548,216.185335636813,33.7285149273395,31.1798116358185,10.4553819493856,4.43366093561575,7.71010014115596,0.706852450548203,0.0318138949925586
3.6,4,43.9196666666667,-82.504,TRUE,13.2484877089551,221.375884034477,12.3691368833624,118.103685395423,3.27786312845526,0.119909162026272,84.0258318818378,205.198263104301,32.7739836544697,30.5763681462013,9.90185438779702,4.38855172651277,7.32146867317075,0.773056894598178,0.063307063236563
3.8,4,43.9198333333333,-82.5015,TRUE,13.1605907103395,222.142612784362,12.3974323456062,118.144468867565,4.61520258202568,0.117688990212385,80.3394712296826,196.690535539948,31.7493091997483,29.9913086702243,9.30899934951799,3.91727989242092,6.87830854670247,0.73331589693751,0.0917969000371112
4,4,43.9201666666667,-82.499,TRUE,13.0206327462299,208.736082307034,12.444928543973,118.221775145247,6.61018011374509,0.115183640240987,80.0801733032472,194.485725440062,31.0461112833963,30.2240848048332,9.09626152871432,3.49389404421062,6.62143676290417,0.638274116288929,0.109755264285741
4.2,4,43.9203333333333,-82.4965349182726,TRUE,12.8321431155906,171.462181704012,12.5122644423637,118.343821878751,6.41614322360283,0.112394564276415,85.2038946044282,202.625772789091,32.9632084545857,31.8184402547427,8.96227196285814,4.29795011829902,6.9306407255674,0.651063054055202,0.0889101538578273
4.4,4,43.9206666666667,-82.4941666666667,TRUE,12.6801559923743,142.823527130369,12.5655023963481,118.442814811866,6.29128332688986,0.109547744845447,90.0124960433594,210.61184559507,34.0383192907893,33.3088135420039,9.35526959131961,4.85744082207238,7.18307131126937,0.683594328938151,0.0722131205105478
4.6,4,43.9208333333333,-82.4916300207407,TRUE,12.6378197931583,143.352310258041,12.5751349959446,118.442539090428,4.96123716823182,0.107820398882199,88.696382144882,210.808908374327,33.2796159886841,33.2310776770421,9.28301064547593,5.03831089825947,7.14395182055646,0.655142824830613,0.0739219771888491
4.8,4,43.9210935954083,-82.4891666666667,TRUE,12.6485866489607,161.816111100416,12.5663107061771,118.394219189904,4.29894151659208,0.10589324437619,86.3630995652374,206.135997937972,32.4094073705627,32.5014585245918,9.01851156256503,4.72010981002177,6.9515395152302,0.631931018791178,0.0664244713081642
5,4,43.9213333333333,-82.4866922559297,TRUE,12.6812175675209,185.266110022714,12.5490503946096,118.321208610083,4.19200569539744,0.104129247486264,83.4009787218704,197.57469181285,31.2086321064577,31.4509128368536,9.09234640397155,4.8515181575802,6.66876594233185,0.628241900901592,0.0631713546468029
5.2,4,43.9216666666667,-82.4842810644942,TRUE,12.6835274315925,205.490306941788,12.539471608628,118.234507405023,5.02664740636371,0.101411927089515,81.2760979838518,189.278039933848,30.0636923587715,30.3586792142466,9.187615751473,4.65711147753726,6.30789807634524,0.647669888515388,0.0598611906723454
5.4,4,43.9218333333333,-82.4818215868597,TRUE,12.5652871690894,212.887035665987,12.5678383205551,118.186320273471,3.77070079074732,0.0961710027043091,79.5095656208778,183.389502461349,29.6036449937838,29.7790067912161,8.77922743663442,4.71988984277464,6.19984590725594,0.588276030940868,0.0491351542515131
5.6,4,43.9221666666667,-82.4793333333333,TRUE,12.3943682759991,212.666569975166,12.6131190927732,118.148904716626,2.89993220769349,0.0898276690266523,79.1558484709764,178.274805772326,29.5026205719822,29.7420407530829,8.57591359809525,4.69184493867551,6.10735063914819,0.516717611729578,0.0416208040923348
5.8,4,43.9223333333333,-82.4768333333333,TRUE,12.2174229888299,210.009860600768,12.6609945333112,118.12858773147,2.42393978446558,0.0837124461381751,78.753321411293,172.909848545019,29.4003718815953,29.9652201055813,8.49095347930038,4.97915732104571,5.93019421782833,0.438340624745093,0.0421183749259169
6,4,43.9226666666667,-82.4744438875871,TRUE,12.0494248919665,207.364953591484,12.7076385746031,118.089906768372,2.55760191407744,0.0783271511424475,77.5517078875073,164.785663236692,29.3803804471803,30.1521189560702,8.19592618039603,4.82915824426652,5.7299279137627,0.364590173464155,0.043821729549913
6.2,4,43.9228333333333,-82.4719284327915,TRUE,11.9174234647013,206.339941867297,12.7449609581733,118.064404581187,2.12150576107498,0.0730667606456359,76.8021815026917,156.337413108462,28.635792488437,29.4069560135707,8.20809041949237,4.76326324506594,5.47561295936144,0.345895966277947,0.0387112581036902
6.4,4,43.9231666666667,-82.4695,TRUE,11.8185015252005,206.58107991345,12.7713914532644,118.027885432942,1.81767626908658,0.0680021389565089,75.3318545268052,149.742221699135,28.2696267316005,28.3219374223035,8.11045456885831,4.67689394097359,5.154554084477,0.369767440057677,0.0332682725572647
6.6,4,43.9235,-82.467,TRUE,11.7494923848732,206.501284150155,12.7880728603853,118.000686852705,1.86535389683971,0.0631998761175725,73.8767313658548,140.911128059046,28.1479302895128,27.9065978638654,7.56084088883766,4.47608233716698,4.81563597376309,0.343268142868841,0.03274259321351
6.8,4,43.9236666666667,-82.4645,TRUE,11.7138661188614,205.882699583873,12.7930791679505,117.976767675204,2.39618455597311,0.0592229801577267,71.1720622536276,131.221014303213,27.7310184799343,27.8471574367681,7.47263644972299,4.27897217950612,4.40648145518373,0.263903701800826,0.0407340328163129
7,4,43.924,-82.4621251579209,TRUE,11.6481605923797,205.950952708256,12.8088950973463,117.943182562613,2.62725114337545,0.0566169238093449,67.4147899325979,124.669077438899,26.1302682209445,26.5355174819792,7.21436393658195,4.20280266746666,4.12069334132241,0.248701171679263,0.0404219712969539
7.2,4,43.9241666666667,-82.459577971434,TRUE,11.5571932745643,206.431771513504,12.8316768647806,117.905157763667,1.94153269679104,0.0546521801919632,63.3145192519088,122.227585096096,23.8299084189938,24.1176408272834,7.05235172228381,4.37603920968048,4.02665097368434,0.288544467283253,0.0281702185688402
7.4,4,43.9245,-82.4571666666667,TRUE,11.4930536903871,206.538150210345,12.8461365769301,117.880769534295,2.07364834277379,0.053240037599919,57.8103237748595,118.57980856428,21.117026630179,21.8312603451388,6.35532798952289,4.38686274779306,3.90817447221825,0.292698750306837,0.0172169490761514
7.6,4,43.9246666666667,-82.4546666666667,TRUE,11.4410330193481,206.401943806518,12.8569151351733,117.855345582441,2.29614177798268,0.0515454596530402,52.9934108305521,112.459830609868,18.7463010301307,20.0860691209218,5.35508167041115,4.19105083612145,3.80542153957651,0.231456335682309,0.00836136494410715
7.8,4,43.925,-82.4521952536368,TRUE,11.3803789592212,206.285792108679,12.8705441445401,117.818310098027,2.90157719427919,0.0500959843372296,48.9828610295336,104.732824791527,16.9040068388812,18.4574744450697,5.2241530840159,4.22824906521305,3.6403264386835,0.202772256078119,0.000926683068906866
8,4,43.9253333333333,-82.4497955051407,TRUE,11.3181563264457,206.619602332597,12.8874094849774,117.799285501521,2.36963169345514,0.0491502717992415,42.0785686088792,95.7693201626817,14.0655822035418,15.6593557316192,5.45258031246004,4.43554597052321,3.37627145637472,0.247848355489674,0
8.2,4,43.9255,-82.4472821553987,TRUE,11.2514112630075,206.469512961887,12.9055071481991,117.777880127944,2.41724181259121,0.0479838729767526,35.4092390522165,86.548644040032,11.7149218965898,13.0775301817356,5.41745933683804,4.22266501753079,3.09696118855844,0.258558829694694,0
8.4,4,43.9258333333333,-82.4448333333333,TRUE,11.1919464428203,206.107263662832,12.9216873806188,117.761512070259,2.8203341662408,0.0468021097524511,30.0031398619486,78.5915922132276,9.80355292902793,10.986342956442,4.51125126001234,3.44716867627989,2.84556238066931,0.189772181469931,0
0,4.25,43.9035,-82.535,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.2,4.25,43.9052301838024,-82.5343333333333,TRUE,13.728746521726,213.319027401839,12.0903758837291,116.701378884932,2.88205902634935,0.134017409934792,123.070507510518,317.641389400566,45.0378194535471,46.5400479104254,15.5483203848842,6.2068185646391,8.64366250719622,1.33568738061903,0.244858209093957
0.4,4.25,43.9069355183528,-82.5335644816472,TRUE,13.7399222544969,217.012272633483,12.0990942465796,116.808600840156,2.65069508147681,0.13489616654684,118.328740439996,310.20569169514,43.2516785802241,45.3108435472948,14.7806798157634,5.6763225274354,8.71372080170375,1.32004373876119,0.223428784467681
0.6,4.25,43.9086642663644,-82.5328333333333,TRUE,13.7380560249407,216.39102206102,12.1107077529034,116.915394720684,2.34774688410013,0.135541626607153,115.267179437615,307.4371769739,41.8763384974449,44.477675065019,14.056452147592,5.30292628738711,8.80390222234713,1.32744222310642,0.198891502645972
0.8,4.25,43.9104224865401,-82.5323333333333,TRUE,13.713355817407,215.575579546991,12.1278805778269,117.010056884781,2.38608473623315,0.135398822852476,113.016555783976,310.69426062227,41.054450153379,43.4475242885515,13.5250732328222,5.31357828420485,8.81178778211287,1.41188736684952,0.176325252404261
1,4.25,43.9121615106697,-82.5316666666667,TRUE,13.6867631215074,215.427666866622,12.1448143229757,117.109664155679,2.28732700273648,0.135494901638755,110.684267336674,311.15053036859,40.1059802948173,42.2102192431657,13.0441586830671,5.14785207584085,8.75299852781865,1.44878403873914,0.147068115685726
1.2,4.25,43.9139188470495,-82.5311666666667,TRUE,13.6714059964094,218.021256603904,12.1586954740532,117.212529355912,2.14088594035994,0.134366362080303,109.102777156697,311.676405243224,39.3816766298712,41.133150591187,12.9854836813931,5.13104735752939,8.89810839837142,1.43929694936264,0.127404243006248
1.4,4.25,43.9156123658649,-82.5303333333333,TRUE,13.6561195608057,220.409185081405,12.1733301252211,117.303442002693,2.36827488662845,0.133106903591683,108.297417583024,304.877224300373,39.2230272528003,40.4875627550496,12.7534573798391,5.21632630397542,9.04180719401615,1.44805442470865,0.106642950143603
1.6,4.25,43.9168333333333,-82.5285,TRUE,13.6113258675155,215.639801444658,12.1983712699689,117.417885744776,2.49628729196605,0.132327644965039,106.675645102996,293.058220876599,39.3014600038052,40.3329493011356,11.9973820993333,5.10323289666267,9.06610198815656,1.26946214453579,0.0919030971964567
1.8,4.25,43.9173333333333,-82.5261642883863,TRUE,13.4997210535367,190.868413322906,12.2454118914107,117.566932003522,4.64140915358684,0.132428322584659,103.250362158955,292.098276620179,37.4373587329751,38.7095811237134,12.1513973487601,5.07763174196008,9.13394244757049,1.19761553222975,0.0981372629058092
2,4.25,43.9176666666667,-82.5237124015253,TRUE,13.4295190564794,179.797454932391,12.2791404931001,117.718062676849,5.40651684341696,0.132675655214964,100.548966789542,292.014253123308,36.468713636397,37.7205514476102,12.0512762639968,5.26664329016425,9.22614454569949,1.1334383715104,0.107100645771638
2.2,4.25,43.9178333333333,-82.5211666666667,TRUE,13.4359113806939,190.175417071558,12.2865052988536,117.81012078689,5.02751376455689,0.132019710072044,101.17437901469,291.119666446603,37.1689185896438,37.6653899861209,11.80153005225,5.41977161886228,9.31757265298737,1.16218768353568,0.117638202861644
2.4,4.25,43.9181666666667,-82.5188333333333,TRUE,13.469801084093,204.473430906976,12.283576581344,117.880121942974,4.55999310212546,0.130767765045418,101.258730231786,285.472748136756,37.9078347696031,37.5545261566389,11.1114513622775,5.08503616617313,9.26436430342342,1.18755357245168,0.108961118353869
2.6,4.25,43.9183333333333,-82.5162233341405,TRUE,13.4934693197546,215.980382979049,12.2823610898603,117.931290024065,3.55676086898487,0.12905593034917,101.721354257385,276.373542485262,38.7024599073167,36.947617282959,10.8032566157832,4.80192708006774,9.08436300101038,1.14604609565545,0.0848257755675881
2.8,4.25,43.9186666666667,-82.5138333333333,TRUE,13.4735824686782,218.272898274931,12.2929595219723,117.978685684161,3.42100075237999,0.127723323096614,98.6231917429698,264.021512421864,37.2248041448751,35.9725872957951,10.6986010122098,4.9244955167833,8.91834534502779,1.0672289367601,0.0707527344866717
3,4.25,43.9188333333333,-82.5113333333333,TRUE,13.425126946711,216.231336459808,12.310915844605,118.014095634959,2.9401240175968,0.126233276774922,94.7901465002406,247.240641441746,35.5537262848667,34.2794517536719,10.8132587991559,4.81749460383774,8.6078172743639,0.914452898216307,0.05060795315337
3.2,4.25,43.9191666666667,-82.5089510413049,TRUE,13.363800589522,213.910028458328,12.3313852254657,118.056060797777,2.39148207979227,0.124349545114304,90.7085601561087,229.39023327711,33.900369707586,32.5138163954675,10.5311146451631,4.48896671800192,8.18561734177382,0.733324952713315,0.0320866712778443
3.4,4.25,43.9193333333333,-82.5064444956968,TRUE,13.3081558216932,216.454709198394,12.3496331940792,118.086386634847,2.11501121586886,0.122620220974661,87.693893770058,217.691695758536,33.0667459336201,31.4404669037045,10.4989661316596,4.35641648662209,7.79485052420957,0.728747914504118,0.0344307534736357
3.6,4.25,43.9196666666667,-82.504,TRUE,13.252491951338,221.401667464681,12.3679718926373,118.108204996167,2.98010136473956,0.120429737916599,83.4574772468405,208.255891593311,32.5903744156491,30.6062226643557,9.94737581556127,4.31690725393804,7.39697839559946,0.786135343051992,0.066734374190143
3.8,4.25,43.9198333333333,-82.5015,TRUE,13.164472635803,222.571803255836,12.3972230997814,118.147299924206,3.96218742880561,0.11777840050968,79.5220487089417,200.426286321884,32.2094828846598,30.1059049808597,9.2045389558525,3.84144297083757,6.9789633364683,0.756969469675614,0.104378838479322
4,4.25,43.9201666666667,-82.499,TRUE,13.0102405910834,208.798414928405,12.4486680221985,118.22555099603,4.88579385879236,0.114801118643183,78.1270767302682,199.295515865987,31.7750468805241,30.4173066943801,8.74038311617608,3.62276610985954,6.71449105335895,0.66710186139805,0.133177161769996
4.2,4.25,43.9203333333333,-82.4965349182726,TRUE,12.7924963465732,161.877020927257,12.5222064131631,118.345347174159,5.71440337704059,0.11258711116744,85.9825286950459,208.930748550042,33.4689561194224,32.16952709376,9.19897980645251,4.48292040459064,7.09012971852127,0.684615207784355,0.114138204666959
4.4,4.25,43.9206666666667,-82.4941666666667,TRUE,12.6283895413819,118.667342362382,12.5774389059531,118.436550718097,6.04219668531365,0.110107123797788,92.0487662827678,217.66319357207,34.3441354257311,33.9446485841876,9.79078615659665,5.10887892072268,7.34943447142776,0.723401503489308,0.0956120560804206
4.6,4.25,43.9208333333333,-82.4916300207407,TRUE,12.5585216374153,130.881086206825,12.5978175822958,118.4498003302,4.65366833815196,0.106806329816283,90.9694580688573,217.304152579726,33.8725669384495,33.7747314380808,9.49519425325716,5.16674770682886,7.30456407773794,0.653180519514231,0.08410407656538
4.8,4.25,43.9210935954083,-82.4891666666667,TRUE,12.5742469302886,155.497113084115,12.5877122317506,118.401733011789,4.36877605512753,0.104223665655184,88.4104916083875,211.299152754086,32.9829361029347,33.0765783604107,9.22571309128858,4.82557320913299,7.05474835286859,0.628185301324718,0.0700375378121182
5,4.25,43.9213333333333,-82.4866922559297,TRUE,12.621347475797,182.397248943572,12.5656964934134,118.329323289926,4.16136605391704,0.102528836220521,84.5603844293683,200.965725360565,31.6704824380402,32.1362488967366,9.44525728297204,4.95646372637938,6.74176821531911,0.616187594140043,0.0565270667754103
5.2,4.25,43.9216666666667,-82.4842810644942,TRUE,12.6325204186882,204.464153451347,12.5545201354336,118.238106795309,3.67239532426149,0.100286310184188,80.1093611252759,189.625430198001,30.2408509858017,30.4251023326345,9.23421219477662,4.82223131231122,6.35093800279597,0.609357876561218,0.0451758519991912
5.4,4.25,43.9218333333333,-82.4818215868597,TRUE,12.4901321414207,213.205771783317,12.5897414871762,118.193100858984,3.48437912700697,0.0937883842561637,79.9685040877798,185.003615640698,29.8241385842685,30.2738468078114,9.06107753741986,4.82432551388044,6.24069008837291,0.565918891878139,0.039902378755692
5.6,4.25,43.9221666666667,-82.4793333333333,TRUE,12.2889118760796,213.311312699486,12.6441840810572,118.157777979595,2.99744600891068,0.0861340151870902,80.2032901917235,181.04917225693,29.6429643325339,29.9743783331841,8.73315088165679,4.76020596418192,6.12495203502392,0.511669284415198,0.0371476566618482
5.8,4.25,43.9223333333333,-82.4768333333333,TRUE,12.0843764320571,210.656191398534,12.7004385209223,118.138703269604,2.2930450091461,0.0789483801391746,79.7080403615753,175.998838361281,29.3535344502262,30.1302355509009,8.59997409667178,4.99481275604058,5.96951307141727,0.459549636264694,0.0352705114292676
6,4.25,43.9226666666667,-82.4744438875871,TRUE,11.9016565672471,208.112470086407,12.7512269196541,118.100316856175,1.88086799108175,0.0717447334483376,77.4683322718323,168.051303090506,28.5950312229442,30.3295068270599,8.53916916062888,5.03735630933698,5.72958001834961,0.413435091499002,0.0266654538960733
6.2,4.25,43.9228333333333,-82.4719284327915,TRUE,11.7478967446571,206.810916611444,12.7954779455953,118.074310017871,1.68771750003954,0.068001964222216,76.7320323192882,158.300692207969,28.097500075675,29.4375087954768,8.30874809695632,4.82433490619807,5.48587684442412,0.387011974635637,0.0218809451318737
6.4,4.25,43.9231666666667,-82.4695,TRUE,11.6320668697568,207.195564776706,12.8281453493135,118.037888050214,1.73804235128828,0.063587395526104,76.1321680395413,151.3411617563,27.9290022615283,28.1834851540744,8.15850402360087,4.68775923232424,5.20796090434178,0.382803463025484,0.0229039549718392
6.6,4.25,43.9235,-82.467,TRUE,11.5385254391922,207.170946693568,12.8518988327871,118.01128294178,1.85597546513185,0.0589060104899715,76.2265647174746,143.134204561893,28.3242738051944,28.1035066900948,7.54718358208622,4.47022439371902,4.92360315009365,0.352265171876511,0.0253932436722845
6.8,4.25,43.9236666666667,-82.4645,TRUE,11.46136471253,207.113115898885,12.8686612373411,117.985391570635,2.07745010463749,0.05410051462732,77.5523221516348,136.156338952666,29.4203563019534,29.2021259970153,7.64148115386076,4.28219966566672,4.63636151319876,0.273169928945266,0.028370028130474
7,4.25,43.924,-82.4621251579209,TRUE,11.3949054399067,207.097368950598,12.8847712497169,117.951294743507,1.98086647201599,0.0514578965022651,73.7949743267346,129.378057498373,27.9873997319231,27.8343790350227,7.43955809055278,4.22882230112584,4.36975758424322,0.252984249550173,0.0246093473093681
7.2,4.25,43.9241666666667,-82.459577971434,TRUE,11.3306802279666,207.254700875008,12.9000148204571,117.914208005119,1.87075061796549,0.0516587515314268,65.6018290967767,124.832098695871,23.9149283903852,24.2646801910096,7.08952232363661,4.34981453493583,4.17373492879024,0.29833334788984,0.0211312003500236
7.4,4.25,43.9245,-82.4571666666667,TRUE,11.2728548549995,207.351816376104,12.9123344403109,117.891199980445,1.93721766190007,0.0513341874770263,58.210260053743,120.352397366455,20.6668942155909,21.4554583556467,6.3209243650765,4.37516857150631,3.98781766881806,0.293132894138645,0.014550417941161
7.6,4.25,43.9246666666667,-82.4546666666667,TRUE,11.2198183727202,207.342980489694,12.9228321627297,117.86694543122,2.16825557580613,0.0505802862432902,52.1656784740457,114.841777557017,18.1940878378535,19.4172615602749,5.36016485875662,4.22299455765553,3.88329300691606,0.225243643524178,0.00737750071383417
7.8,4.25,43.925,-82.4521952536368,TRUE,11.1732641224898,207.259025245836,12.9324365412953,117.828040239237,2.70269922260329,0.0496567683496391,47.0064202554332,106.745966951724,16.2230800731898,17.4265918181197,5.20447023082894,4.28101592356241,3.71355287615588,0.182122163860359,0.000576664738589064
8,4.25,43.9253333333333,-82.4497955051407,TRUE,11.1341968764857,207.305633401303,12.9426928885295,117.809527578828,2.22372151397731,0.0486031007439155,41.3508189221786,97.5409473728277,13.6650467378897,15.0054010595464,5.45127205124717,4.43321420565743,3.43907524904196,0.243358899225693,0
8.2,4.25,43.9255,-82.4472821553987,TRUE,11.0975744167327,207.094603053738,12.9530245877056,117.787755673541,2.18529496641462,0.0474835181580155,35.3741893544848,87.5647102818068,11.4797178456023,12.5291445978723,5.46886897068989,4.22520547255214,3.149236315239,0.257575816108751,0
8.4,4.25,43.9258333333333,-82.4448333333333,TRUE,11.061878000038,206.640352326883,12.9627328360177,117.770955678105,2.7078886431484,0.0464249864708015,30.2278044451631,79.6004739302236,9.77846421954849,10.6360952623319,4.54776202116567,3.43164876319119,2.93984926137134,0.186579169363764,0
0,4.5,43.9035,-82.535,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.2,4.5,43.9052301838024,-82.5343333333333,TRUE,13.7193691621379,213.157622341279,12.0946979443356,116.702135882438,3.34169970980482,0.133999763225762,121.926010305075,319.021383311717,45.1446746793482,45.7918474065393,15.5730987472685,6.17175091931217,8.52740573959339,1.28179122550273,0.244415954625827
0.4,4.5,43.9069355183528,-82.5335644816472,TRUE,13.7360243929011,215.82442709702,12.1016753487693,116.812814269163,2.62000565765886,0.134794648070122,118.4109052061,313.018061445666,43.9161529642197,45.1479190954,14.6333616474102,5.69390854084951,8.64057700219162,1.31560454430832,0.234745486086039
0.6,4.5,43.9086642663644,-82.5328333333333,TRUE,13.7358053740457,216.25593297472,12.1136479490795,116.921321863077,1.96077264746492,0.135458952524792,116.230966788212,311.028262189489,43.0130847125434,44.3508055054093,14.0146240226849,5.31782644156691,8.73598091228003,1.35070334784525,0.216366531928844
0.8,4.5,43.9104224865401,-82.5323333333333,TRUE,13.7083771750197,215.334729132451,12.1303200225962,117.014402642042,2.04096528844177,0.135390773587957,114.10433305357,312.085450404988,41.4578176703236,43.6213395022394,13.5960258470132,5.29101186147085,8.77400003470138,1.3974017340923,0.183681500412784
1,4.5,43.9121615106697,-82.5316666666667,TRUE,13.6789271205503,215.169030762721,12.1475700563588,117.114128909302,1.84968925630889,0.134823988401876,112.304646724965,312.015470222603,40.1022416015637,42.574990871273,13.2580510678776,5.10507097354735,8.77675577459411,1.40776632105571,0.142973337855596
1.2,4.5,43.9139188470495,-82.5311666666667,TRUE,13.6669782907117,217.779751251207,12.1604878683548,117.215661549316,1.99187121450439,0.134167699225483,110.697753985898,311.629433391209,39.5904398419909,41.3008633186555,13.12390232041,5.09772345920785,8.90552326959594,1.39329667156931,0.12715434563397
1.4,4.5,43.9156123658649,-82.5303333333333,TRUE,13.6569616790283,220.231395540508,12.1737545122153,117.30569286357,2.56090488673141,0.133295362670532,110.184073867159,306.624077560988,39.480822567269,40.8633031804042,12.7675724136965,5.20761406503131,9.02143046673244,1.44450797630712,0.120930166637704
1.6,4.5,43.9168333333333,-82.5285,TRUE,13.6029526259347,215.212917332733,12.2009452598977,117.426244100158,3.36743309086716,0.132456588489471,110.799699548612,298.668005142119,39.2816728071447,41.7256272075857,12.4165039513104,5.18644653002531,9.09248173885509,1.35418354739864,0.12619881331258
1.8,4.5,43.9173333333333,-82.5261642883863,TRUE,13.4666451696153,188.75096454875,12.2536707291295,117.570669403383,4.80444719103018,0.132754785382283,104.967223266099,294.987200045379,37.5992609527178,39.2386147679393,12.0484570949767,5.07301772382444,9.10974811814476,1.22936701525755,0.154735167410158
2,4.5,43.9176666666667,-82.5237124015253,TRUE,13.3840731757053,177.732322497576,12.2904194037425,117.719409682483,5.19753625176433,0.133091988570739,101.43318275598,292.816461068077,36.5108725970778,37.9656303566731,12.0555282958658,5.25077894922326,9.22617998086888,1.12659527621332,0.166652604063022
2.2,4.5,43.9178333333333,-82.5211666666667,TRUE,13.4015967489658,190.098529032214,12.2955208866826,117.814486318448,5.15144436738616,0.132115379566187,101.596069012137,291.217230426015,37.2027928080886,37.8336855630598,11.7943543303861,5.30644797306287,9.32144643090258,1.16914967567718,0.158463327519104
2.4,4.5,43.9181666666667,-82.5188333333333,TRUE,13.4523582759871,204.605230389485,12.2891935844562,117.884728899709,4.51396016969553,0.130798451528465,101.866495469024,284.859664611234,38.1689380376431,37.466485429937,11.1208029888585,4.99700516492966,9.27681857391397,1.18487471204885,0.134037853143259
2.6,4.5,43.9183333333333,-82.5162233341405,TRUE,13.4904120527375,215.950962132823,12.2855489785208,117.93820347448,3.46258915374753,0.128993825991951,102.324341649936,275.114720083595,38.958519046234,37.1275847425637,10.7520819090654,4.77210123985137,9.12547077393414,1.1599130431319,0.0994463290856406
2.8,4.5,43.9186666666667,-82.5138333333333,TRUE,13.4719305990282,217.94397249219,12.2950933819131,117.984170231572,3.22961137035826,0.127894601755359,98.7818753532174,263.553302301224,37.4981584543807,35.8101729153362,10.7512574466195,4.85093141222603,8.94655846119104,1.06368689521403,0.0889629853452649
3,4.5,43.9188333333333,-82.5113333333333,TRUE,13.4232773839755,215.818077853732,12.3125019884613,118.019535830789,2.81019460613463,0.126678970167741,94.5044463596635,248.464980716285,35.6053904964121,34.0938333378914,10.805575147644,4.73035685475654,8.65799818797665,0.902699162711583,0.0670954572712939
3.2,4.5,43.9191666666667,-82.5089510413049,TRUE,13.3637575806068,213.389733862365,12.3320583034408,118.062154974787,2.09902131208251,0.12563559240083,90.0678929270365,230.355190124293,33.5075292558997,32.1308784137386,10.7511718648012,4.46948803691398,8.28269889553565,0.731766647949675,0.0412471967676825
3.4,4.5,43.9193333333333,-82.5064444956968,TRUE,13.3119474656398,215.985829949915,12.3489163394728,118.090834589846,1.83217851012318,0.123697125099948,86.3214827454962,219.2096594235,32.607220385771,31.0555647637269,10.5741167831766,4.33485564366869,7.89522674153194,0.715134882011751,0.0415338452232249
3.6,4.5,43.9196666666667,-82.504,TRUE,13.2571718581462,221.477716433237,12.3666576242239,118.112257455372,2.63122136555321,0.120928678302667,83.5473731559497,212.147520577233,32.6336902156507,30.6056249250068,9.93538030081318,4.24743209121472,7.49847832073288,0.795022429418313,0.0664523404427704
3.8,4.5,43.9198333333333,-82.5015,TRUE,13.1690936984675,222.551161972595,12.3959426835676,118.150415416558,3.1496957001318,0.118025831517625,80.5822158114214,205.613287041509,32.8740032688614,30.2586681608085,9.17672340467362,3.8481451031636,7.11779222104022,0.78766162542968,0.0985880216808171
4,4.5,43.9201666666667,-82.499,TRUE,12.9878441645446,205.303630934399,12.4553534637034,118.227050283485,3.29196391134587,0.114861591426282,80.3013021451737,205.955711093929,33.5875775335052,30.775381969102,8.6949031054827,3.82752918870522,6.93106828611203,0.723811330278663,0.119008558131108
4.2,4.5,43.9203333333333,-82.4965349182726,TRUE,12.7015086316912,156.869679408825,12.5476950048257,118.3476452754,4.62530489054667,0.112396894506904,86.6588296661858,215.409858893067,33.636333680715,32.3041169005016,9.5125913711311,4.70464400654753,7.2615306800571,0.707413866713904,0.114913594024914
